playlist_id,track_ids
818,7224 3293 7664 13704 999 13460 10817 13779 5744 15186 
859,9388 4778 15637 13528 10280 4774 1011 10521 11829 15575 
914,18161 11744 3996 14178 19254 8152 2049 16142 19038 10346 
924,6459 3453 12762 9753 20474 15837 14509 10977 10466 10921 
925,1750 13703 16398 9048 1728 14945 15091 5951 14755 1053 
926,8312 17638 1676 12522 5528 3727 7163 99 1532 14983 
927,16808 16879 18870 1979 7363 18340 18374 13802 6511 13532 
949,12879 15093 19956 19067 20362 10857 20145 6246 3875 8926 
957,19464 17052 5184 20274 40 12448 19819 11757 18166 1704 
961,9779 3341 12395 13161 3219 13973 16827 9504 12895 14147 
988,2274 11670 4581 18448 8942 17586 17608 8892 6695 6104 
994,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1016,7475 19713 5831 10269 4302 9500 12960 443 14204 20169 
1021,15410 4566 19071 12622 2349 11013 2518 13731 10591 16494 
1027,17414 7962 3467 5060 19526 11697 3752 8053 16327 5013 
1046,5273 4496 13312 10913 7744 19773 5739 19567 2120 13000 
1057,12759 20440 2900 20384 2636 20452 696 12956 4999 10879 
1065,18256 4961 20323 1565 20470 8426 10838 16494 8452 10980 
1066,20407 1822 14436 4380 10894 13399 18899 2032 19227 13229 
1087,4302 7475 19713 9500 12960 5831 443 14204 3630 6860 
1092,9490 14581 17525 2698 5108 2997 18363 12692 20260 17390 
1099,4566 2349 2518 11414 8881 15789 568 8624 12622 12085 
1103,13094 2002 18836 14499 9422 11977 1605 14239 15893 11306 
1108,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1115,14861 8182 7062 18492 14220 1856 1427 637 17675 16379 
1120,13459 16282 12258 15682 3937 11142 14774 15166 18983 19502 
1126,14934 14628 8424 3281 229 12450 20268 7394 3099 3741 
1129,10300 18557 4151 8232 19223 7920 12663 13272 15995 9968 
1147,13238 10257 6197 2392 15543 8297 14784 7718 19588 4150 
1163,6868 15584 14978 5201 12931 2792 4128 10738 714 7908 
1169,14478 9098 12851 4549 2906 18612 6066 19477 4855 220 
1174,10932 11045 9465 13363 18894 12830 17776 9023 8194 15971 
1238,6464 14367 19317 2970 3431 8798 8018 10502 15373 17997 
1254,80 8018 10502 15373 8798 6464 19317 14367 6937 1895 
1274,11001 3766 2873 2777 9342 14175 6103 19974 5621 17405 
1285,5193 12668 3876 13624 15873 4850 16905 11648 1588 4346 
1302,15056 18757 128 918 10518 12742 20514 18018 20499 4262 
1316,12581 5712 6068 15458 8614 20101 11793 6078 5324 16944 
1319,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1341,14482 12822 5890 5911 18446 7503 3090 19373 7007 213 
1346,770 2199 8683 8725 20353 8356 12768 8173 8416 9678 
1350,17277 2857 17465 548 14572 16764 15525 4223 20559 4590 
1353,15417 10523 18601 2046 15580 17195 4946 1382 17972 1201 
1363,15410 19071 11013 2349 2518 12622 4566 7463 6918 16494 
1371,6337 8792 6571 4524 5635 10271 18597 19799 11395 19161 
1379,7469 1933 16128 16477 6569 18352 4281 9083 18316 10717 
1383,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1390,14571 9490 17525 14581 2997 2698 5108 12692 18363 20260 
1398,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1404,1919 18138 9333 11600 17510 3790 17525 14581 9490 10034 
1415,16630 16199 1681 104 12414 2811 7065 13561 13418 2084 
1417,18476 17201 10822 18608 3033 2099 9574 9770 17345 6873 
1454,9753 12762 6459 3453 10656 285 1715 18331 14038 16396 
1456,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1463,14178 18161 1372 11744 3996 19254 8152 18874 5905 15771 
1481,17330 17417 17521 11791 13869 1139 5294 6356 17654 2257 
1505,6459 3453 20474 9753 12762 10921 15837 10466 10977 2858 
1519,1195 17568 14665 10169 4113 13548 482 15710 7267 18493 
1524,10196 7356 1959 14282 20461 10217 14046 7810 7907 15064 
1534,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1542,3131 14136 4648 20244 5473 19295 17367 4298 9527 214 
1545,12888 2423 18369 15269 2993 3022 19871 7963 19192 1913 
1554,19602 13689 551 7984 16798 5235 12557 19584 9490 17525 
1560,10973 352 9081 7398 19860 1525 12076 5631 7114 19262 
1588,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1590,15328 9365 2173 4811 9130 1831 8191 15990 15977 15975 
1601,6937 1895 6464 19317 14367 2349 12085 19071 1490 8624 
1637,13218 9026 979 10117 17141 15584 14978 6868 5201 8784 
1639,13886 19028 9602 9093 3768 18987 9843 521 10799 5596 
1661,2395 20100 9064 4048 18478 2928 17510 6579 344 10293 
1673,3622 1502 6466 10572 7076 405 11573 9508 7904 18580 
1679,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1682,14755 15091 14945 5951 10650 14576 9486 6902 5942 10647 
1692,17782 5744 18282 6653 15800 15186 18642 8738 9640 15823 
1701,5164 16099 13319 15946 13502 18778 19760 18460 16848 18807 
1703,1373 10880 10613 10300 18834 18557 4151 7920 19223 18453 
1712,12879 19067 10857 6246 3875 20362 20145 19956 8926 5658 
1713,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1729,14239 9422 11306 14499 11977 2272 2002 13094 18836 1605 
1730,10612 17966 2918 19450 18425 8547 1441 7309 16079 11522 
1731,3956 8962 16699 18299 13579 20291 11866 7451 2927 15260 
1734,5169 14309 18058 11663 6981 12999 4057 13671 15088 16124 
1740,9500 5831 4302 19713 7475 10269 12960 443 797 14204 
1742,19974 6103 14175 11001 2873 3766 2777 9342 17649 14826 
1747,6603 14690 17321 10237 11537 12993 513 1996 5115 16691 
1755,6716 17143 19838 3433 4013 7153 7350 14247 13957 638 
1766,2544 8134 4202 2957 3121 1422 4262 20499 20514 18018 
1807,817 11306 9422 14239 11977 14499 1391 17003 19631 9947 
1814,3033 10822 18608 17201 17345 9574 10704 4080 3041 7369 
1820,18292 11322 3903 11065 878 9544 13182 14505 8046 3759 
1852,6504 11594 13318 1269 9605 17864 18165 10515 15644 423 
1854,19699 14770 1975 8953 14023 16314 13894 1196 14702 15930 
1871,319 15256 7446 19711 16211 2890 6351 5558 17534 18683 
1880,2117 550 17157 11101 457 19449 2078 11255 9578 19551 
1881,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1883,8452 222 7463 10980 7785 19756 316 9400 11013 2518 
1885,11001 2873 2777 3766 9342 14175 19974 6103 6464 19317 
1898,19771 3223 5950 934 3700 16880 8300 9218 11690 4544 
1904,9490 17525 14581 17390 12338 4417 4603 5509 11900 17813 
1907,8452 6918 10591 7463 16494 222 2349 11013 4566 2518 
1912,17040 4807 15333 723 18905 6242 18919 12834 15930 8136 
1916,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1927,8798 15373 8018 6464 14367 1895 6937 17997 16220 18707 
1953,4581 11670 18448 16762 586 7194 7611 4128 10738 18293 
1958,19439 10415 13826 6864 14457 14362 301 2374 14533 13340 
1959,13528 4778 15637 10280 1011 10521 4774 8004 5125 11178 
1963,6887 9826 18142 9977 5432 855 14088 17685 12403 9171 
1967,5230 18100 2608 13735 4309 6092 7990 828 115 14535 
1978,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1979,13460 13704 7664 999 10817 13779 3293 8738 6653 15186 
1986,999 13704 7664 13460 10817 7224 3293 18282 15800 18642 
2005,7153 6716 17143 14247 19838 13957 638 7264 18301 19169 
2014,6242 15413 15930 12834 8953 1196 13894 18774 20025 19783 
2015,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2022,19662 6880 9488 1197 18401 16475 5089 4834 6841 18920 
2042,11107 13957 4013 6716 17143 7350 19838 3433 638 7264 
2061,4961 1565 18256 20470 20323 12120 20184 1851 7781 4986 
2068,12999 18058 5169 4057 11663 18855 6981 4259 13671 2888 
2070,13460 10817 13779 7664 13704 999 3293 17782 18642 8738 
2080,14239 11977 11306 817 9422 14499 18836 15893 1591 1605 
2125,13957 6716 4013 14247 7350 17143 19838 638 3433 7941 
2134,12834 6242 15930 15413 17926 17040 18905 15333 723 3644 
2142,17341 5782 12231 2806 18378 1057 15731 11393 15492 16646 
2162,17909 15406 8785 11911 12903 15968 9429 8828 4071 6584 
2164,19223 18834 10880 10300 4151 10613 18557 1373 14628 14934 
2171,7664 13460 13704 999 10817 13779 10669 19488 17535 5440 
2174,11107 4809 4364 16236 15570 6331 12497 12182 6294 19783 
2180,16760 8058 4186 17961 1061 10387 1610 7457 792 2855 
2185,12256 16180 9722 2686 11722 19402 15220 17466 1901 1156 
2213,16298 14612 13156 18063 1686 4177 15329 8608 11791 17330 
2227,16517 15930 18919 6331 723 17926 15333 3644 4807 17040 
2229,15930 12834 4807 18905 15333 723 17040 3644 15413 6242 
2240,16549 16696 16034 8840 13603 19581 19142 12301 12328 19257 
2246,4839 19773 5739 5273 13312 10913 19567 9724 2120 8380 
2251,8626 10672 6604 3444 11133 18040 6701 18849 3361 10698 
2261,18406 7102 11051 18872 13192 4077 3584 1633 8851 16103 
2275,898 19798 1896 4804 17351 14037 10572 7076 6466 1502 
2277,28 16254 18369 2423 2144 15269 2993 17494 19871 9490 
2278,3875 10857 6246 19067 19956 20362 20145 15093 233 12879 
2280,14571 9422 13094 1605 2002 1591 11306 14499 11977 817 
2292,13579 16699 18299 11866 8962 3956 20291 11982 7451 12194 
2306,6242 12834 15930 17926 17040 723 15333 4807 18905 18919 
2307,13704 13779 999 13460 7664 10817 17535 10669 13219 19488 
2312,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2322,8406 9062 6456 6182 10257 8139 4150 19588 12851 4549 
2342,7463 8452 6918 7785 10591 10980 222 11013 4566 19071 
2358,2993 16254 12888 3022 28 15269 18369 7963 19871 15410 
2363,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2364,12879 15093 10857 12345 11421 233 19067 20145 20362 19956 
2371,4688 3007 6732 1959 14282 7463 16494 10980 222 8452 
2374,18310 12722 4607 10141 10326 12772 2058 6821 17869 3623 
2375,20145 19956 19067 20362 10857 3875 6246 8926 5658 233 
2389,14367 6464 1895 19317 6937 8018 8798 15373 10502 3431 
2416,16166 4097 18951 9402 14735 3798 15418 3712 12457 11503 
2420,2002 1591 2272 18836 1605 13094 15893 19244 20051 13066 
2431,7734 1975 19699 2930 14770 4364 11107 4809 8953 14023 
2433,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2444,8136 18919 3644 17926 4807 723 17040 15333 18905 15413 
2473,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2484,14665 1393 10169 13548 15710 7267 16406 13959 6015 17786 
2515,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2517,5212 7213 830 20536 16142 19038 5006 3799 10346 2049 
2519,16236 4809 4364 15570 12182 20025 12497 6294 19783 16517 
2524,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2527,7153 638 13957 17143 14247 7350 4013 3433 19838 6716 
2545,13957 6716 7153 19838 638 14247 4013 17143 7350 3433 
2546,19317 6464 14367 6937 1895 15676 12629 16620 6531 6295 
2547,13094 1591 2002 2272 15893 1605 18836 20051 19244 9792 
2559,14990 19998 6639 9261 10992 9643 9230 19121 7547 10735 
2561,6405 12940 17634 14024 9163 13597 18492 14861 7062 14220 
2580,19974 14175 17649 15837 14509 10466 10921 2132 10977 16583 
2589,999 13460 13704 10817 7664 3293 7224 18282 17782 18642 
2593,19699 14770 8953 13894 12834 723 17926 17040 4807 15333 
2598,20499 18018 8477 20514 4262 11148 15828 12927 12903 11911 
2605,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2622,5201 14978 15584 8709 10379 9257 8784 2043 1750 12490 
2624,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2634,8502 16227 13406 4456 2618 12711 7504 910 19533 8619 
2664,18557 1373 10880 18834 4151 10300 10613 7920 19223 8522 
2665,7264 7941 6716 19838 17143 7153 7350 14247 13957 638 
2666,4850 15873 16905 8540 6426 1117 5722 12564 477 3378 
2680,18344 13960 11102 3321 17348 19475 1057 15731 18378 17103 
2696,2046 18601 17195 15580 15417 10523 1382 4632 1201 17972 
2697,14633 6226 15932 13768 7356 10196 872 7143 14592 6239 
2713,7498 5610 13795 15429 15664 12092 9051 10904 13078 16334 
2717,16227 2236 8502 19700 7504 2618 4456 15282 5474 4371 
2727,11306 9422 14499 11977 817 14239 1605 13094 18836 2002 
2730,2989 2922 8640 12771 2583 533 20095 13451 12177 8577 
2732,7766 2418 8418 15268 3858 14233 13943 13783 12932 1478 
2734,13704 13779 13460 999 7664 10817 19488 2519 13219 5440 
2742,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2769,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2777,7744 5739 19773 4839 4496 10913 5273 13312 20016 1056 
2793,9163 8358 13597 17634 12940 6405 14024 7943 18421 3491 
2807,19317 1895 14367 6937 6464 10880 10300 10613 18834 19414 
2817,3485 19513 17657 10294 19780 4154 16111 2952 12661 5855 
2829,14628 14934 8424 14994 16821 1482 3023 6948 8923 5387 
2833,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2837,10857 3875 8926 15093 233 12345 19956 6246 20145 19067 
2856,423 19120 16740 15550 12362 11127 18059 17520 11945 7131 
2868,5528 8312 17638 12522 1676 14220 14861 8182 7062 1856 
2873,3858 7766 13943 8418 15268 13783 12932 1478 13207 11217 
2898,16880 16311 934 3223 5950 3700 19771 12092 15429 13795 
2909,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2917,4809 16236 11107 4364 18905 17926 723 15333 17040 4807 
2922,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2934,14024 12940 6405 17634 13597 8358 7325 835 16262 7814 
2939,16580 8599 1497 9598 1384 19471 3102 18795 14983 2357 
2957,20407 4380 10894 16946 1822 14436 13399 7537 18782 13229 
2965,9490 14581 17525 5108 12692 2698 2997 18363 20260 17390 
2973,8383 6799 14859 4376 14007 125 14688 702 7404 9118 
2988,11911 17909 15968 12903 8785 15406 4071 3173 11283 6584 
3025,15596 8074 17354 4552 18478 4476 7932 12776 2098 2884 
3043,11063 17438 13987 9067 9086 6465 5683 3503 9168 10454 
3045,7190 20328 14572 2857 10442 548 17465 4223 20559 17277 
3049,13318 11594 6504 12564 5722 1117 13704 13779 13460 999 
3051,8613 1521 14531 20489 17652 17370 846 20073 15068 8524 
3086,9171 5432 6887 12403 14088 10721 16801 19491 17685 1 
3092,14247 6716 19838 7350 13957 17143 4013 638 3433 17525 
3103,14934 14628 12450 20268 229 3281 3741 3099 7394 8424 
3105,1373 18557 10613 4151 18834 10300 16452 13272 7920 19223 
3131,5422 14008 7033 2151 9960 19431 10420 19214 5973 16385 
3146,18919 6331 8136 5180 16314 14702 16517 15930 6178 18905 
3183,14581 17525 9490 18363 12692 5108 2997 2698 5645 16532 
3192,2914 14499 2272 1605 11306 15893 11977 13094 18836 9422 
3196,3622 6466 7076 10572 14037 405 4151 1373 18834 10300 
3200,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3201,15570 16517 12497 6294 12182 19783 20025 6837 18774 14023 
3232,4809 11107 16236 19783 12182 20025 16517 6294 12497 6331 
3244,12194 8102 11982 9805 7451 17879 2927 15260 3956 13579 
3245,1438 19672 16279 10098 15060 831 14495 20383 19204 15232 
3246,19071 4566 2349 11013 12622 2518 8452 6918 16494 10591 
3248,1341 3356 8417 3396 6330 4742 7258 6493 5966 5248 
3263,6937 14367 19317 6464 1895 15373 8018 8798 10502 3431 
3274,11789 10960 18164 8922 17913 14631 16497 1340 8294 4283 
3278,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3287,12114 10580 7298 762 2435 5667 9504 13973 3219 9779 
3290,16208 14378 19001 17268 5663 8581 5751 14904 1656 15134 
3292,12834 15930 6242 15413 14023 13894 9710 15570 20025 12182 
3320,18854 7000 18285 19254 3996 11744 18161 14178 1372 13155 
3326,7920 19223 4151 10300 10613 18557 18834 1373 10880 8522 
3329,5765 743 3694 11750 5165 17158 4267 19536 4663 12718 
3334,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3338,14934 14628 3099 229 7394 3281 12450 3741 20268 15781 
3353,2090 14604 918 15056 18757 128 10518 9392 9007 19625 
3354,6043 19486 7208 15502 17550 13886 13946 11273 19028 16355 
3357,19525 19329 3225 13144 14710 366 16569 12731 9342 2873 
3386,18165 17864 15644 10515 6504 11594 13318 9605 1269 8361 
3394,20329 17369 9217 14579 5338 5061 11419 1388 16165 8122 
3409,16583 2132 14509 10977 10466 15837 10921 9700 3817 838 
3415,14023 8953 19699 7734 1975 2930 14770 14702 1196 11107 
3477,15232 3041 10704 4080 7369 13560 13658 13211 9031 18994 
3482,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3488,5108 12692 2698 18363 9490 17525 14581 20260 9493 17390 
3497,4496 13312 5273 10913 2120 19567 13787 9724 8380 1531 
3511,7394 12450 20268 229 3099 3741 3281 15781 3089 2899 
3523,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3531,20153 2236 8502 1300 16227 910 19533 19700 2618 7504 
3532,12182 20025 15570 12834 12497 6294 16517 15930 18905 17926 
3535,11107 4809 16236 18774 6837 6565 7833 15748 10624 3745 
3547,14247 13957 3433 7350 19838 6716 7153 17143 638 4013 
3561,19723 2533 6609 11862 14114 9431 11300 807 17477 3131 
3567,15781 8424 14628 14934 3099 12450 229 3281 3741 7394 
3571,12879 233 8926 19956 19067 6246 10857 3875 15093 12345 
3578,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3589,15570 12834 12182 20025 6294 15413 6242 15930 12497 19783 
3596,423 12362 15550 11127 17520 11945 3585 10930 369 2692 
3634,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3645,1812 8431 6104 8173 6695 5200 11940 9678 8416 12368 
3650,7208 19486 6043 7750 15502 10641 4324 12374 20256 2983 
3678,9422 11306 14499 14239 11977 817 9947 1391 19631 17003 
3696,5254 20014 2292 19480 11483 5429 17979 18913 6708 2273 
3704,16320 11288 20462 8450 20494 5543 2592 2549 1563 11649 
3711,7765 10699 7946 11474 3257 10050 19797 7597 11432 1125 
3712,2435 7680 12114 10580 10577 7298 762 5667 3219 3341 
3720,10921 10977 2132 10466 15837 16583 14509 3817 9700 838 
3728,17568 10169 4113 6933 1393 14665 13548 482 18241 15710 
3746,17525 9490 14581 4603 17390 5509 4417 12338 17813 11900 
3747,8085 2999 20627 1659 6157 11361 4721 4892 2468 13524 
3759,16142 2049 19038 3799 5006 10346 830 7213 5212 20536 
3780,14233 13943 2418 3858 7766 13188 15268 8418 12932 436 
3784,2132 10466 16583 10921 14509 15837 10977 3817 9700 838 
3798,2262 19027 7827 15412 20376 20043 13038 14660 17992 11352 
3805,14934 14628 229 12450 3741 7394 20268 3099 3281 19939 
3807,16699 13579 11866 3956 8962 20291 18299 2927 15260 12194 
3808,2060 8639 1192 13089 3565 11572 8533 9784 19634 2649 
3816,1393 10169 14665 6933 1195 7267 13959 16406 482 18241 
3822,7264 7941 18363 5108 2698 2997 12692 9493 18863 19783 
3827,5212 7213 830 20536 15999 10487 5793 5733 369 2692 
3851,18557 18834 4151 10300 10880 10613 7920 19223 16452 1961 
3863,2097 10735 8698 7547 16740 19120 15550 12362 423 5976 
3872,14934 14628 3281 7394 3741 3099 12450 229 20268 15781 
3875,11255 14688 14859 6799 8383 2078 4376 19551 14007 4069 
3888,10300 1373 4151 18557 10613 18834 7920 19223 16452 13272 
3893,16551 1310 17799 11331 4098 1498 9121 19485 4760 9577 
3898,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3910,17525 14581 9490 18310 4607 2530 12722 8301 5584 10141 
3916,18487 17650 13139 781 2412 2868 4000 19568 6949 162 
3918,1222 18423 14270 1485 7416 762 12071 10577 2435 12114 
3933,6242 15413 15930 16236 17926 12834 4364 8136 18919 723 
3940,13597 9163 17634 14024 14581 17525 9490 2698 12692 18363 
3944,9500 4302 797 12960 19713 5831 443 14204 3630 16909 
3946,1441 16079 18425 7309 8547 10612 19450 17966 1356 1236 
3954,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3959,11306 1591 13094 1605 14499 2272 9422 2002 817 11977 
3968,6331 16314 11107 4809 14702 16236 4364 2930 1975 7734 
3969,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3971,99 3727 1532 7163 20279 18168 1299 782 5254 5429 
3984,13597 8358 9163 7814 9715 11971 4909 15594 13824 394 
4000,3876 12668 5193 8872 4346 13402 4013 14247 7350 3433 
4008,11594 6504 13318 9605 1269 18165 15644 10515 17864 7356 
4013,10141 12722 2530 18310 5584 8301 4607 10326 13993 17869 
4023,3281 3741 7394 229 20268 3099 12450 2899 3378 3089 
4036,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
4058,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
4082,18018 4262 8477 20514 20499 8785 17909 15968 15406 12903 
4091,7941 7264 10953 12162 14097 6773 815 7807 3672 1095 
4112,1822 16946 14436 4380 20407 13399 10894 2032 19227 18782 
4119,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
4124,8474 5626 11781 3181 6033 861 582 8031 10612 17966 
4142,12073 1650 11405 13070 9668 20511 7440 10443 14880 6775 
4151,4151 18557 10300 10613 1373 18834 19223 10880 8232 1961 
4154,6653 8738 15800 15186 5744 7664 13779 13460 13704 999 
4165,2043 8045 8784 3622 14037 6466 10572 7076 1502 1386 
4174,10280 13528 15637 4778 5125 11178 8004 11829 14984 15575 
4182,12692 5108 18363 2997 2698 9490 17525 14581 20260 5055 
4186,4151 10880 18834 10613 18557 16452 5904 8522 9698 18453 
4188,1393 14665 6933 10169 17568 4113 13548 482 18241 15710 
4189,3766 9342 11001 2777 14175 19974 19317 6937 14367 6464 
4193,9594 18382 4185 12173 19860 7398 13617 15103 19809 16338 
4195,5412 15631 11639 718 5147 6735 19826 15601 8303 2081 
4216,13029 1085 20406 19974 14175 8424 17649 4852 8586 8967 
4226,3196 811 14644 15943 19724 6327 12814 14031 7889 14709 
4231,3281 3741 20268 7394 12450 229 3099 2899 3378 3089 
4236,2274 11670 4581 18448 8942 8892 17608 20210 7006 16986 
4238,9594 18382 4185 12173 19860 7398 13617 15103 19809 19441 
4251,2918 19450 10612 17966 18425 16079 8547 7309 1441 11522 
4256,2777 11001 9342 2873 3766 19974 14175 6103 17405 17487 
