playlist_id,track_ids
422,4184 20553 13661 840 3329 6361 16477 4928 11417 11153 
432,8498 16930 520 6577 12526 14213 8950 3944 6287 18763 
455,13276 11016 4072 395 13573 8781 2807 8254 4201 6915 
470,5606 868 12510 14826 1111 7506 2997 17346 6823 17525 
492,2913 956 15471 1063 9323 7660 11257 16457 20491 12075 
495,9963 18743 14668 8749 956 17820 15498 13930 4148 10100 
497,80 1398 9599 3318 457 2912 10708 9974 10636 10112 
505,1898 9229 2889 5857 14919 559 16546 4771 6453 14149 
509,19164 6813 3463 8822 1189 7506 2420 9826 8018 6554 
514,2740 17096 1494 17972 15670 8481 9061 17881 6253 2439 
529,1111 7506 13785 17584 2873 6155 3788 7828 4065 6430 
532,9795 5470 11268 18297 18178 6489 624 5314 1241 1856 
537,20145 2672 1730 3351 3495 12639 1171 5247 20480 11957 
545,16465 18285 6925 5654 1830 20371 6367 18547 793 4526 
564,15432 11930 11882 1952 18214 7624 10777 16276 13876 13310 
567,4201 10316 2631 2719 12225 7844 15974 10870 7953 18751 
580,10848 20172 10711 4949 648 11943 1149 10251 12488 19377 
582,2665 14597 11496 17634 5679 4909 19466 358 10855 15498 
592,16708 2508 16598 20325 3237 14907 13364 17560 18419 8355 
611,1290 2980 16433 4301 12426 7989 12715 15542 17984 3698 
615,1039 10081 913 15694 17490 8781 16336 1014 11016 10870 
619,6577 4768 15619 11261 6762 4224 4005 1023 18426 15754 
622,9051 6985 3700 624 9982 10567 16311 6252 8300 18981 
625,7157 5971 2329 16354 19858 11635 16311 18254 4998 11002 
631,5987 11938 16274 6616 16482 9205 6530 745 10133 17301 
633,14837 18728 8160 6892 14591 11661 3190 18617 19912 18401 
636,12173 9670 6 15633 9678 3832 10826 1444 19292 17764 
642,5100 11474 18575 13006 18446 5881 2117 3073 14535 13550 
646,3403 5846 15495 18899 1085 1144 14994 19414 10636 7722 
676,15413 3885 9712 125 19628 13995 6937 19576 6263 619 
683,1020 4720 5534 699 14178 4510 3491 5524 16486 3375 
686,18289 11654 3212 9961 14679 2212 19654 4255 12226 19292 
704,2497 3830 411 11369 14826 4949 10251 15771 16502 1111 
709,9834 19154 10834 17663 5149 18824 18856 12897 9940 1992 
714,11756 11740 11271 3689 8067 7193 20359 3200 19167 16510 
719,2680 1282 1977 6186 1411 18670 11870 9205 14125 4926 
721,9624 2037 2674 9826 9705 1719 21 11914 14088 14591 
724,17550 3410 19486 5746 10992 15386 5003 16080 1357 20120 
731,4013 16866 20169 11357 7153 1641 12510 1020 15781 5100 
735,10496 17631 17239 11896 19662 6253 11366 17096 18266 18728 
737,4089 8928 5485 5726 5020 15410 9717 12816 5478 7081 
740,16521 12075 4800 5750 7544 18404 56 20157 19462 18361 
744,9804 20005 13836 16035 12766 12972 16465 17179 10691 13622 
746,658 9253 3860 5655 2236 19462 5474 19112 10738 17563 
774,8160 12633 16817 18617 6494 1724 8360 8377 11196 10684 
788,15474 6103 6214 20197 11226 15259 4600 16502 10848 6518 
818,7224 10089 8640 12507 20163 6823 15942 13154 3256 6971 
859,8045 7544 10786 1898 7517 1253 12623 6776 14443 19690 
914,7163 3996 3490 13930 11647 10269 11928 20588 6826 15783 
924,11196 10684 894 5089 17556 18266 6494 16420 18096 7325 
925,2551 20232 12712 13973 9289 17663 10630 19973 1960 11885 
926,425 181 15771 10269 16494 8852 1443 16019 3653 16601 
927,16930 1979 6492 20007 7363 20497 16756 8950 6577 11599 
949,8956 15578 894 12436 16471 19662 18096 20152 3379 18401 
957,4079 2783 4268 17971 7914 19873 4710 6309 5470 9501 
961,9473 9834 19969 9504 14147 8047 3341 11688 13973 9779 
988,18830 8218 13570 17056 18512 4084 1476 770 18475 16878 
994,7539 9175 20262 14774 13384 1329 11088 2638 16288 17138 
1016,4347 19970 14581 13570 8356 10825 18559 1944 3445 18995 
1021,12804 4443 2863 15548 18244 6313 16516 6271 9585 19311 
1027,6509 10511 7453 5965 2044 17315 12250 7427 17744 822 
1046,1372 9698 5576 2617 12599 3558 5630 2068 11320 920 
1057,7100 19834 4720 2090 9963 14091 8749 2897 9410 19628 
1065,14280 8426 10838 16502 18956 8048 4133 19445 10596 11027 
1066,11573 3622 6466 7904 2897 17200 7700 9859 7039 2853 
1087,1111 16994 2627 13029 37 10591 12639 4910 6353 637 
1092,19770 9579 19466 19305 14306 9804 18743 14904 8342 17657 
1099,12510 10848 10269 15900 2151 9337 15542 1714 2627 16107 
1103,3698 1489 4301 1023 11157 10089 4359 3001 4089 508 
1108,9678 10841 15312 1444 9047 12173 9060 2026 6066 3832 
1115,3424 7989 19339 9903 11947 9984 10957 3698 13129 2122 
1120,18051 4881 7174 953 13105 16491 4435 45 5796 6113 
1126,4910 14826 2336 16866 10596 18096 6103 9460 5606 9457 
1129,10316 4201 19024 19467 11016 17404 7550 6915 11682 14832 
1147,6197 2392 15312 8297 10410 13238 14784 18612 12173 10257 
1163,6868 7544 9257 8709 18093 7517 3624 277 12931 16845 
1169,11882 14471 17586 1905 12666 14022 1365 20193 4369 13406 
1174,15752 6423 11174 17312 17080 9465 6284 6874 12360 1428 
1238,1422 207 19505 3565 8145 5074 9254 6086 11637 14322 
1254,2780 7009 11070 80 9826 2437 16601 15669 19555 11850 
1274,10985 11070 7694 20287 17459 15413 3804 5359 1714 6491 
1285,4346 8849 3876 1588 12668 8540 5193 13624 11648 9681 
1302,18763 1710 1357 6285 1935 17166 3533 17935 10930 19978 
1316,19733 5661 3893 5482 20415 15471 694 7070 20491 16944 
1319,20175 19890 10666 11351 10499 7743 17946 14090 38 15886 
1341,15053 11585 17646 2068 2745 5911 8506 15167 1372 9698 
1346,7516 4347 11251 8725 18830 8356 12197 8995 17042 9571 
1350,3242 9246 1271 20232 7961 3486 13052 6282 268 12744 
1353,13980 18389 11779 17538 16612 6556 13782 17239 18637 9010 
1363,19078 15775 10367 16361 20150 8103 3446 11002 4175 11743 
1371,16673 4757 2122 6062 14134 16303 4301 6433 1944 12766 
1379,2085 17709 6569 9441 16128 1434 1232 11006 8692 17398 
1383,9051 1056 19773 17699 456 624 5273 13024 13787 15092 
1390,2887 4523 4745 8275 9257 4743 8539 18421 8151 13624 
1398,13906 6695 8996 4952 13041 8164 2520 8466 10038 17555 
1404,16173 8614 4467 10259 6222 17131 5612 2090 19103 7040 
1415,16630 16199 12414 1681 2084 104 13561 6712 2811 4323 
1417,11227 18244 6313 17748 820 12472 5582 8460 14017 10446 
1454,16583 20461 12762 9804 1849 3453 10691 10466 17131 17657 
1456,18358 6444 8021 18945 13251 12997 16163 765 4355 2950 
1463,9060 12226 4185 2869 7526 11063 3982 17764 9670 11968 
1481,1641 18743 19305 4058 4745 3375 10743 14904 14597 16583 
1505,15386 14694 16080 11774 1012 14751 3410 11847 11507 10992 
1519,1195 17568 6015 17786 4113 18493 5997 15713 15710 482 
1524,13810 17947 877 18231 2736 5478 8590 10963 6569 11153 
1534,19205 8297 2392 12173 15543 18026 3413 15312 16585 2212 
1542,214 17213 20244 20421 9625 7066 19295 20506 13004 10496 
1545,19192 3022 8378 17281 5639 7889 2085 20461 10089 1290 
1554,15715 4600 18647 20134 14008 5572 10788 19377 20483 7751 
1560,18289 9670 15633 4255 352 13305 10203 5415 19444 9961 
1588,11571 18073 3599 898 11615 5726 17066 11990 3787 5110 
1590,15328 2700 1328 20197 7053 16454 12436 11765 19889 1712 
1601,16502 12488 1422 14338 20515 15187 10848 20172 7545 13595 
1637,18599 9231 6733 3337 6704 1701 7517 6868 3744 56 
1639,18987 9093 13886 9602 15386 521 19028 10799 955 7517 
1661,5409 7949 7345 20194 11927 11727 12764 8311 6379 508 
1673,17200 15090 1641 8138 4743 405 12393 18361 10491 12436 
1679,9941 15194 20362 7903 656 4442 14340 11407 9711 14485 
1682,12426 1290 11753 11157 18262 4944 16433 8507 9778 12715 
1692,508 18262 12910 12507 19078 9778 14581 12426 308 5485 
1701,1066 11407 4267 5247 412 14797 11363 3511 8692 84 
1703,10706 15781 5100 4026 6843 1900 11357 12768 1133 15661 
1712,13034 11474 20555 6859 13006 8622 19077 17826 216 2108 
1713,1069 20287 5112 1899 10496 2436 15725 13971 5513 13452 
1729,7989 3424 16673 17984 3698 3001 6823 4089 14360 9903 
1730,9940 4672 15099 6821 17414 9834 662 16456 20501 7427 
1731,1329 19396 8296 2591 5540 18266 13269 7539 15166 10019 
1734,1635 12425 6981 14309 13595 15088 14885 19317 8229 17239 
1740,18701 1048 6562 2186 3919 16585 16861 20121 15312 20019 
1742,17346 7506 11943 7545 5206 17487 6954 3856 2506 19164 
1747,3377 8296 6780 17102 8486 18504 14087 17321 10237 1471 
1755,11196 15476 1014 5551 15262 4482 8956 18266 10847 18617 
1766,4482 12499 5572 751 20295 4401 2332 9509 11472 19069 
1807,14826 17984 13216 797 5572 15771 2497 17584 8491 4482 
1814,15667 17383 17345 15503 15392 19135 12804 19311 10446 17748 
1820,12066 18040 559 19890 1247 9229 9285 1609 5817 16008 
1852,8895 19075 15666 5463 13302 6409 20599 10346 12001 5401 
1854,2997 20172 10848 11943 16494 5141 14732 2780 1189 8539 
1871,19711 10511 13354 18009 12250 10916 7156 16941 17963 15043 
1880,125 6799 4376 9118 1243 14007 18712 12145 7465 11107 
1881,2581 13402 8540 16433 4346 3876 1588 5193 12668 9681 
1883,6252 4998 17554 6309 8456 14889 3770 6181 16583 7411 
1885,10706 18332 11347 8195 14378 4026 15781 1587 4202 2506 
1898,18615 11774 5971 6985 4062 9441 6309 6409 19776 13518 
1904,11496 18743 8539 4743 8169 12311 956 3375 4765 15781 
1907,3740 13452 20534 16471 18728 8956 6253 13006 11896 11036 
1912,16820 9941 12639 1719 8304 10636 17918 2367 2780 12599 
1916,18644 12786 16085 15733 17205 6158 13570 2101 12658 7305 
1927,7565 19163 18982 19721 11403 2818 19792 9651 5773 20572 
1953,3624 19462 19340 16708 18275 658 1060 4952 1300 17026 
1958,20120 6408 5746 8456 1627 3410 19856 4998 20351 14694 
1959,8169 16457 8356 1476 17200 12075 18830 16521 17820 18404 
1963,6253 10047 13139 16760 18637 3885 781 9624 18649 5805 
1967,6092 15949 13370 13735 2608 115 6054 2596 11837 18100 
1978,9961 3919 6 3212 18026 3413 15312 13790 1484 19205 
1979,12507 16144 9202 20532 13154 17896 9592 14170 9903 9058 
1986,11157 18262 13119 1290 11740 7989 20372 17217 16832 8928 
2005,4910 797 9337 16494 6444 8866 15781 12882 8822 1149 
2014,723 13452 12718 4809 2317 18627 19699 10636 6245 10041 
2015,8112 8539 15498 7000 13622 14149 11029 5679 9804 12162 
2022,13593 8618 8342 333 4704 8033 20444 1779 12196 3272 
2042,4013 11357 8324 19846 3790 5100 2780 9676 14524 5924 
2061,6444 11027 14280 4986 19376 4133 13251 8439 6629 10654 
2068,17984 11415 19703 1256 5036 12426 20144 13757 18539 12910 
2070,6226 11615 18490 19786 9383 10843 15942 13908 2339 7770 
2080,3164 6823 8869 7702 16749 3741 4133 12488 19390 12043 
2125,2409 5069 4965 19398 8690 17827 8063 16601 16171 19411 
2134,11896 17926 4809 19662 17087 4460 4267 12718 3292 4430 
2142,12587 2596 688 4834 20444 4894 3938 4540 4510 1779 
2162,316 5739 18876 6971 624 3830 19889 2627 5572 565 
2164,10636 17034 8281 16615 1231 10894 7394 15941 15204 667 
2171,18539 13908 10346 15038 12952 19584 10606 8835 2643 10636 
2174,14826 16601 1149 1189 8539 868 17652 8866 18428 1111 
2180,15578 360 14395 16760 17239 18649 18728 6253 19422 1746 
2185,6925 7436 7000 3535 16465 15624 6518 11722 13155 4693 
2213,2090 9288 19505 1935 8590 3650 12988 11715 17709 17330 
2227,8050 18787 2544 20169 20605 3650 10269 19236 6370 9669 
2229,14527 3190 2740 13980 3729 360 13782 13237 1494 6556 
2240,19257 6756 12301 10919 8638 13603 19691 16549 11459 15094 
2246,13216 5739 4355 20343 15474 10420 425 18262 8560 13957 
2251,1898 18040 453 13510 11133 4023 3950 3855 15345 19890 
2261,6971 19008 699 13465 1020 14178 14796 16663 3375 6600 
2275,1898 6453 9229 4800 16008 1253 18496 18249 4916 4111 
2277,2423 2144 28 2993 18369 17494 5639 16254 15269 2006 
2278,9288 6892 3347 3694 4267 412 11196 2062 894 19725 
2280,8643 3001 7989 4359 14360 11715 19929 2132 12718 9346 
2292,1813 7539 5540 17928 11088 5675 18051 1329 7183 953 
2306,13550 5881 13034 4923 15767 12834 8506 13865 4338 15920 
2307,19263 942 402 3001 9903 2581 13142 9346 14053 13908 
2312,1944 8167 13670 8725 11074 2339 20088 20259 5186 4347 
2322,12173 6182 6 3212 19654 865 3832 10826 14679 13100 
2342,1111 12393 8345 8539 12510 11369 2736 10251 11646 10259 
2358,28 16254 16045 16163 18358 3022 18945 18369 9696 19871 
2363,15928 5612 660 9441 6380 7771 30 12702 5264 11448 
2364,8956 4569 42 4444 7610 15314 19662 11366 3055 17597 
2371,607 1023 2980 12507 11740 5020 20461 15577 3943 19046 
2374,6223 18755 9655 5355 1466 9882 19646 14370 12071 17241 
2375,360 17239 10496 3932 10047 9712 8229 8208 19166 18048 
2389,18374 368 11740 14098 11817 17907 12768 11542 89 19265 
2416,18951 7962 6444 6062 942 14556 4097 8110 13271 874 
2420,4594 5020 11740 9491 16484 18726 2247 6433 3943 16802 
2431,20172 4910 11648 10711 11369 4514 1189 1111 181 411 
2433,11157 5722 12507 272 15868 18726 7324 5715 15442 2090 
2444,13550 16866 19398 5359 2297 4422 15413 17459 17918 7628 
2473,20417 14134 2581 20532 817 12769 12396 9201 579 7025 
2484,14665 10169 15499 15710 1393 13548 18493 17786 13959 6015 
2515,3375 1587 5359 11357 19429 12599 18503 280 3011 13865 
2517,8539 4910 7506 1714 2272 5606 15771 18266 4058 14826 
2519,1069 10636 3880 10496 2317 16182 8767 15744 18074 15735 
2524,16307 15826 18356 11066 941 17046 18712 18709 5870 9447 
2527,1096 16650 14119 2949 8706 1058 9887 3477 11928 19589 
2545,16338 18418 12393 13123 14765 17524 19243 17404 2765 9887 
2546,18575 14295 15770 4839 15558 5881 17918 20394 1056 4402 
2547,3375 16970 14178 522 3491 15666 3607 10977 12718 17423 
2559,12243 7311 16756 19152 18340 520 19556 10594 7772 574 
2561,13622 9163 1345 1020 8112 10691 16331 19364 11646 19075 
2580,14008 18266 411 18096 15474 12436 10269 11638 3519 2497 
2589,4954 20163 17982 20532 8181 11251 16505 11600 5604 13129 
2593,8953 13894 15669 17701 9710 19699 2780 11107 8464 14770 
2598,16820 5576 10013 2752 10250 5017 15558 15228 5141 14535 
2605,14360 9984 4695 14615 4716 16673 10957 15916 6823 9804 
2622,8709 9257 7544 9231 6776 4743 2508 1060 12931 20329 
2624,6823 19078 1252 3698 14322 2980 1489 1290 619 6214 
2634,18275 2508 18404 16521 7517 9231 8045 18599 11882 8017 
2664,1276 17865 13385 14597 7321 11029 12618 19466 2712 14306 
2665,12510 20156 4910 10711 18421 19254 14354 18906 1111 15471 
2666,16905 15750 12426 19991 10346 8540 5463 4850 1290 9681 
2680,463 12488 18991 12499 2336 8066 10293 6844 1713 20133 
2696,15725 2436 8481 10776 10496 8767 7092 3811 2587 9941 
2697,6971 1951 6433 16673 8437 9804 17114 9259 13435 8112 
2713,13202 14751 2417 13043 8493 3260 16277 4812 11400 5746 
2717,2236 5474 3511 6730 14907 20325 18490 11133 6098 18404 
2727,4301 2862 16756 17114 9903 15893 6823 14360 7989 19823 
2730,12952 15942 4369 6971 16905 20532 368 18490 3412 5110 
2732,19431 3788 16379 1085 18922 1714 797 1111 9941 37 
2734,3001 19339 15750 3698 16673 817 16205 308 4954 11687 
2742,19602 12639 13029 637 19431 10706 8659 8345 10591 1111 
2769,11327 4379 2045 1713 8663 1940 10596 344 19505 18991 
2777,6660 14541 16373 10448 3650 18615 577 6971 11417 18186 
2793,11029 13865 9804 9477 2665 6085 14064 358 17944 17530 
2807,2912 2505 7619 3863 3909 16193 17459 1398 14466 16089 
2817,0 13760 13759 13758 13757 13756 13755 13754 13761 13753 
2829,5031 15428 17203 1071 14994 12718 10894 19414 13231 17034 
2833,1713 11393 10839 18991 800 1057 7545 1111 5630 17281 
2837,13237 17597 13006 10529 20145 15907 13139 15578 6602 11896 
2856,6577 6285 1357 14579 15537 15967 18059 11894 14827 8838 
2868,8507 7989 6823 13129 19078 308 14322 10474 13844 17984 
2873,2088 17715 17515 14453 8418 20408 3418 1852 19878 8573 
2898,5141 8539 20434 6068 15498 4765 13993 5564 10100 17516 
2909,13288 1205 13735 2608 15949 6591 115 18100 7420 14878 
2917,5576 216 15907 2117 15781 7009 3011 13990 12599 11474 
2922,7516 1712 2793 1023 7556 3855 17947 9717 6323 3136 
2934,1443 20125 10644 18743 11664 16994 4574 15923 8539 5259 
2939,19471 18795 9598 3748 2357 8179 868 14983 2617 8599 
2957,4765 5534 11029 19398 7843 11180 10894 3641 16657 1231 
2965,9211 3799 13385 6433 19075 14597 7321 20445 9672 6735 
2973,8749 19243 19398 4826 20242 6620 2984 1063 11257 13542 
2988,16852 9598 10806 18876 11369 8179 3173 18848 3611 12927 
3025,15526 1180 10259 1849 2489 6442 8265 19043 6971 1547 
3043,15155 9203 1911 13789 3386 15365 9839 18368 14333 12556 
3045,13615 3001 8110 15369 10887 12284 15875 9352 6672 16895 
3049,5722 12564 11740 4144 20359 8361 4948 9491 4768 17447 
3051,3164 16312 18739 4133 10941 7918 2312 8050 12013 14354 
3086,1719 4965 19957 12639 11070 17918 5100 18446 9394 2117 
3092,4965 14765 20242 18906 20023 12311 15438 19411 12620 7811 
3103,5727 19390 1726 4202 14799 15036 13514 13478 4488 8567 
3105,5881 7628 11403 20134 3011 19555 19085 11117 16601 13866 
3131,18850 3685 16457 13154 6444 2445 3650 19814 8885 15345 
3146,7077 699 7545 11112 20169 4202 10163 14193 17630 14378 
3183,12393 2765 17780 20242 13123 7811 956 13879 19730 10679 
3192,15750 9201 17309 5384 17906 3633 2179 6625 5514 5454 
3196,15090 18668 18361 1944 4549 19339 4489 3001 18290 8539 
3200,18244 15548 9456 11286 5700 6313 12876 10446 10245 2915 
3201,7009 12599 17918 3668 17034 3463 10636 10112 11850 16862 
3232,18637 15209 1494 1260 15578 13980 5928 1534 13550 4632 
3244,17732 14884 20458 17138 15462 15996 16665 15593 7488 8457 
3245,8781 2807 913 5139 395 4072 7968 4201 14558 15597 
3246,19127 7145 6698 9239 2190 9419 16731 1635 11006 16749 
3248,3075 6330 2815 17636 8417 901 7045 3517 13917 7258 
3263,15650 11257 1373 1063 17276 12393 4052 6620 13088 5924 
3274,10834 14631 18425 4283 15322 1147 11805 662 9473 11789 
3278,20571 17926 12438 9118 18074 18712 9154 17631 6263 15363 
3287,18423 7416 10580 12114 2435 7298 5667 762 6672 14961 
3290,4834 10596 4202 16866 4720 13805 575 7545 11347 20500 
3292,12436 8956 2272 20152 8047 15578 18096 13980 19605 2873 
3320,7000 793 20371 6925 15624 13155 3968 4526 5778 14950 
3326,10989 7920 11016 4072 7953 19414 5031 5527 3641 8720 
3329,3943 607 15577 19132 2812 17982 4144 8590 18338 7205 
3334,6561 18409 11006 11894 13435 11740 20135 12129 10259 5604 
3338,6629 20235 9286 3991 19376 3494 19069 2734 17977 12499 
3353,1828 1357 2090 2085 4925 9007 6435 7430 6285 13113 
3354,11774 18062 17550 16355 3410 9843 20213 13202 6043 521 
3357,14012 4467 17243 10259 4184 15718 16399 17131 7513 20193 
3386,2247 9717 16484 20359 4034 6935 16557 18726 17623 1825 
3394,20329 11394 9065 3682 910 9803 11930 7936 8338 3860 
3409,7485 6892 2891 4106 6494 894 3347 17815 20152 8160 
3415,5606 8953 11070 2674 7728 16862 17034 8681 15699 2780 
3477,5700 18034 6720 14017 12472 17748 10446 820 16485 13215 
3482,8138 4347 14134 18902 3600 14154 17200 18361 14949 11717 
3488,8145 14826 12510 1111 3519 2151 19252 4910 15542 2780 
3497,11646 1569 10306 1060 2132 394 10691 15558 10913 3750 
3511,1023 10591 13040 11006 15683 10433 1641 10654 6971 11357 
3523,1276 6577 20225 20433 9057 12927 16355 7293 20213 18000 
3531,1300 5474 17563 18404 2508 658 11882 18093 19690 16012 
3532,12563 18096 10496 894 3347 4106 20263 5089 6214 15578 
3535,3885 360 14591 11107 2037 18637 573 1746 2705 7619 
3547,15498 8749 13542 5649 7478 5940 12393 16451 9676 12910 
3561,2770 9507 412 3669 11390 3266 17801 17213 17923 19115 
3567,19069 20295 11226 18739 4133 12990 659 17908 306 17984 
3571,18074 12639 9941 13006 20555 12599 17826 13550 9826 550 
3578,18051 5796 18146 18794 953 16491 12801 4881 18897 4585 
3589,17774 12990 18096 20197 5089 2272 12436 3379 18401 13216 
3596,10930 1357 13302 18763 16293 17166 16385 14579 15092 1012 
3634,17704 18392 16548 18712 17046 19112 10323 13670 12287 1300 
3645,4148 8725 8138 12550 4029 5981 15430 8526 14949 17560 
3650,10367 18987 13202 4998 10470 16277 20213 11002 5008 2417 
3678,10591 18358 16433 10474 14826 13251 12997 15771 6823 10269 
3696,5649 1461 10602 7478 8154 12612 15908 17228 6287 19527 
3704,1883 4414 7047 12303 10710 19310 5063 18708 2549 19602 
3711,19008 4720 3097 699 1020 6177 13550 10807 7857 12696 
3712,17663 9473 8047 2551 663 4672 17635 12395 5149 6672 
3720,18266 18617 18672 13250 17774 20263 7485 8118 12990 14758 
3728,16083 4301 16433 4954 14360 19426 5742 9778 13624 6491 
3746,15547 14751 512 6453 6409 8300 7923 19136 8456 18986 
3747,15868 15471 1944 8138 18361 11133 19173 9963 16303 15090 
3759,6577 14662 19824 9346 4359 9383 9441 4089 5968 7989 
3780,17420 7400 436 1852 14453 2402 13165 414 11796 11155 
3784,18575 2088 4839 19075 19055 16583 14295 8456 10013 4800 
3798,20043 14660 15682 907 9137 9413 18843 12580 20008 19391 
3805,4928 4812 15050 3238 16719 7077 1174 14378 14751 24 
3807,7174 2299 1631 3939 18051 2704 5809 18146 953 10939 
3808,3943 4180 2886 17213 9984 10089 12129 18426 11740 6098 
3816,3011 8934 14796 11585 9394 11961 564 4765 3097 14178 
3822,2204 7478 12393 2765 1063 12526 5924 20028 956 8749 
3827,18266 13216 2873 8560 17239 19138 5654 13893 6214 6103 
3851,2272 15833 868 5727 18518 10173 14738 5551 15498 13965 
3863,12688 8498 19556 2887 17780 16024 5661 6529 15360 5286 
3872,10848 2497 14008 20515 2919 4401 18920 17584 5572 648 
3875,14432 1180 75 17281 5555 3938 6160 1427 550 4026 
3888,12393 12311 19411 2674 20443 4826 3648 12164 15701 2505 
3893,2931 4760 6252 16551 18715 3498 2758 12686 15288 3770 
3898,20065 12104 16920 16817 14899 18745 7669 9518 7672 15250 
3910,11323 1056 6408 4745 15410 14443 4743 12721 9477 9834 
3916,11745 2108 15533 11961 8690 5611 14095 7878 2409 16171 
3918,5355 17414 18856 10630 20232 3628 4253 3242 16732 19825 
3933,10828 10250 2997 5903 20480 2705 18825 1398 12963 5606 
3940,9913 11233 13998 19590 10100 7660 8985 17524 15640 8749 
3944,18096 5572 10474 19602 11275 10848 8491 17984 15259 4482 
3946,12815 5749 11510 1513 15185 663 7416 6672 1466 17635 
3954,12345 13888 5612 17707 9647 20145 15781 11212 16873 11957 
3959,9396 14998 5478 11415 3164 10474 3424 7051 508 8778 
3968,12510 2780 5141 20167 15187 10711 16601 2151 1422 19252 
3969,14190 1078 13435 16617 20461 10935 6005 17131 11006 16313 
3971,8160 13250 9635 17556 19481 17606 8010 12104 1197 13461 
3984,16521 17935 14907 4857 8169 14790 9157 3855 17200 14154 
4000,12220 11916 4347 15750 4757 3445 1944 4301 19929 4369 
4008,16557 20461 10209 8643 18231 2006 11715 3599 11247 2566 
4013,3830 8047 10848 9259 10024 19889 3565 18856 1698 19786 
4023,20268 17203 15781 16821 12450 3378 3281 3023 3099 229 
4036,15362 4572 16126 12093 17529 605 282 14255 14858 6682 
4058,4258 6086 19078 20172 14277 4953 17584 6971 11107 7545 
4082,8021 6444 8785 9183 1351 2036 11506 12006 13076 17259 
4091,8866 8539 15771 16494 20167 8331 11943 12510 7879 12599 
4112,3403 5031 5846 20268 17203 15495 7920 14994 9380 1071 
4119,4526 15864 15624 3535 4087 1830 5674 5654 9430 19352 
4124,1181 11380 8047 9655 9847 17734 18556 10442 8695 19973 
4142,14758 3347 13237 6892 18728 4106 8560 8229 17239 13250 
4151,15495 3403 5846 13439 20268 3633 14994 18899 15428 17203 
4154,13398 19382 15181 4422 2489 5186 11407 2315 6488 15683 
4165,4743 8045 56 16521 8138 6776 17200 4148 8169 6695 
4174,1060 1653 7936 8462 14907 17004 12623 277 2236 2508 
4182,10038 8164 8466 7760 3860 2520 13041 10233 2236 15235 
4186,11233 19590 13424 7660 9323 10419 7109 8749 7460 13808 
4188,1434 14117 18254 15713 12516 18496 9231 19075 7508 9183 
4189,20295 9765 4060 10496 9635 10173 411 8047 5182 14842 
4193,10081 1014 1039 19733 4072 10316 18464 20491 7398 6915 
4195,5455 5324 4675 10742 10873 1492 5482 18679 8667 4212 
4216,2873 2272 11664 1085 10567 16494 15900 13029 20406 10269 
4226,15347 4653 11740 18335 14358 11194 19520 10638 6823 6972 
4231,800 8055 16319 11212 20268 14380 1116 3811 18327 5045 
4236,12666 1365 2730 14022 3624 18404 20210 16859 8600 11882 
4238,17935 19556 12018 9927 16765 9545 19572 16505 18426 8498 
4251,9466 19154 9834 3493 5149 1727 17081 17585 11513 4253 
4256,8145 1189 4949 10711 10706 4910 9635 463 3856 7506 
