playlist_id,track_ids
545,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
564,13759 13758 13756 13755 13757 13750 13751 13754 13749 13760 
567,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
580,13753 13760 13761 13752 13754 13759 13755 13751 13757 13758 
582,13759 13760 2088 4657 8982 13758 13756 3730 14453 13757 
592,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
611,13758 13757 13759 13760 13756 13957 19838 13755 10953 7941 
615,13755 13757 13750 13751 13749 13756 13758 13759 13753 13748 
619,19206 4706 8533 914 8639 1370 1192 3685 19634 9784 
622,9307 222 16494 4566 20514 7371 19782 7463 17909 4136 
625,13757 13758 13756 13755 13750 13759 13751 13754 13760 13752 
631,13757 13758 13761 13759 13760 13756 13762 17481 4432 13755 
633,13758 13757 13756 13759 13760 13755 13754 13753 13752 13750 
636,13758 13757 13756 13759 14384 13729 18279 869 10167 13755 
642,19217 18919 2037 15570 10624 18774 1719 15748 17926 9291 
646,19939 3281 14934 2899 76 8028 16474 3378 15862 14628 
676,19217 18919 15570 10624 18774 1719 15748 17926 9291 8953 
683,13957 4013 14944 7941 14247 3433 10953 6716 14849 15400 
686,13756 2988 3119 4532 10203 9067 19399 15327 17438 9086 
704,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
709,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
714,18730 13599 4455 20595 13758 13759 13755 13422 13752 13750 
719,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
721,13757 1836 17653 14302 935 2852 10778 7818 4587 13261 
724,13757 13758 13756 5142 1412 19006 9184 7411 2553 7293 
731,19217 19838 13957 18919 2037 15570 4013 7941 10953 14247 
735,19217 18919 2037 10624 1719 18774 15748 9291 17926 17432 
737,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
740,13759 13757 13756 13758 13760 13761 13755 13752 13751 13749 
744,13760 13750 14220 13759 2450 13761 1447 20328 15431 10630 
746,13757 13758 13759 13756 13752 13760 13761 13755 13753 13754 
774,13759 2088 4657 8982 3730 13760 13758 14453 18349 11498 
788,13760 13759 13757 13756 13758 13752 13751 13750 13755 13753 
818,17253 18498 55 3388 7224 10550 18642 6544 17451 18282 
859,13759 13760 13758 13761 13751 13757 13753 13752 13756 13755 
914,13760 13758 13757 13759 13756 13750 13761 13755 13754 13762 
924,13753 13754 13752 13751 13757 13759 13758 13756 13760 13755 
925,13759 13758 13754 13760 13757 13756 13750 13752 13749 13753 
926,13759 13760 13757 13761 13756 13753 13750 13752 13751 13758 
927,13755 13757 13756 13758 13750 13749 13754 13751 13759 13748 
949,13759 13760 13751 13758 13753 4460 13750 13754 13757 13752 
957,13756 13755 13757 13754 13758 13753 13752 13750 13759 13749 
961,19053 11688 18011 12835 16827 10584 13161 14210 7890 15620 
988,13760 13761 13759 13758 13752 13757 13755 13753 13762 13754 
994,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1016,11479 9958 17063 20169 12960 16909 4469 14100 7475 20019 
1021,16494 222 13758 9307 4566 7463 316 4136 2172 7785 
1027,13758 13759 13760 16658 5060 6360 6575 10445 13756 13761 
1046,13759 13758 13760 13756 19129 9724 20016 10913 1102 13757 
1057,13755 13756 13754 13757 13750 13746 13760 13747 15198 17153 
1065,20470 12120 4961 18256 20323 20184 7781 975 1565 1851 
1066,1822 16917 2547 18580 7700 9859 2371 7499 2853 2897 
1087,13757 11479 13756 9958 13755 13760 17063 12960 7475 4469 
1092,13757 13758 5300 16632 10040 11900 9323 17813 1442 5489 
1099,13760 19217 18919 15570 2037 10624 13757 13756 18774 1719 
1103,18836 2002 19631 14239 15782 6600 2812 17253 18498 55 
1108,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1115,13750 14220 2450 1447 12522 7217 7062 13757 13751 13756 
1120,13757 13754 13759 13753 13755 13756 13760 13750 13758 13752 
1126,13759 13758 13757 13760 13756 13761 13754 13755 19939 13753 
1129,16817 2452 15995 470 1367 11501 17196 18557 5904 8887 
1147,7718 14784 19588 8139 4150 10257 13238 869 18279 14384 
1163,13759 13757 13758 13750 13756 13749 13755 13760 13748 13754 
1169,13757 13756 13758 13755 13759 13760 13754 13749 13752 13750 
1174,18894 12830 9465 10932 17776 11045 13363 9023 13750 13751 
1238,17997 12299 14620 2970 8798 2750 13511 15599 5479 20592 
1254,19217 18919 2037 15570 10624 18774 1719 15748 9291 17926 
1274,13759 13758 13757 13760 13756 13755 13754 13753 13750 13751 
1285,15873 13624 16905 4850 11648 5193 1588 12668 6426 4346 
1302,13757 13756 13759 13755 13758 13751 13750 13760 13752 13754 
1316,13760 13759 13758 13761 13757 13756 13751 13750 13753 13755 
1319,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1341,13756 13755 13757 13758 13752 13751 13754 13750 13759 2587 
1346,13756 13759 13758 13755 13757 13753 13752 13754 13749 13760 
1350,13754 13755 13756 13753 13757 13759 13758 13752 13750 13748 
1353,625 13980 9712 9624 778 8728 14062 15417 13757 4946 
1363,13760 4993 19138 5878 20282 18628 11744 5905 1372 18161 
1371,13757 13756 13758 13759 13755 13750 13752 13751 13760 13754 
1379,6569 18316 16128 4281 1933 7469 9083 16477 18352 13753 
1383,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1390,13762 13759 13760 13761 13758 5300 13752 13753 16632 18836 
1398,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1404,13758 13759 13760 13755 13757 13761 13756 13754 13750 13749 
1415,6617 16108 2084 7065 93 4247 1681 16630 16199 12414 
1417,13752 13753 13751 13754 13757 13758 13759 13760 13756 13749 
1454,15837 12762 8724 3453 9700 4234 2858 10466 1209 14038 
1456,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1463,13729 10167 18279 14384 869 8152 2392 18161 12783 11744 
1481,13757 13756 13758 13755 13759 13760 13751 13750 13753 13749 
1505,13758 13757 13756 13754 15837 12762 8724 13759 3453 9700 
1519,15710 4113 17786 1195 10169 12707 3762 15229 15713 6015 
1524,13751 13750 5872 16873 10217 7356 10196 13748 19147 6534 
1534,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1542,13758 13759 13750 13751 13755 13756 13749 13752 13754 13753 
1545,13760 13758 13755 13757 13756 13759 15269 19871 3022 13792 
1554,13760 13759 13761 13753 13762 13757 13754 13756 13758 13752 
1560,13756 13757 13755 13758 13752 13754 13751 13750 13759 13753 
1588,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1590,13751 13759 13752 15328 13760 13750 13758 13757 13753 13761 
1601,13753 13759 13758 13756 13757 13754 13752 13755 13750 13760 
1637,13760 13759 13761 13758 13755 13756 13753 13751 13757 13754 
1639,13759 13761 13760 13758 13762 13751 13750 13752 13757 521 
1661,13755 13756 13757 13758 13754 13753 13759 13760 13752 13761 
1673,2547 2371 2853 9859 18580 7700 1502 7904 3622 2897 
1679,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1682,13758 13759 13760 13757 6753 14755 15091 13756 101 17146 
1692,17253 18498 55 3388 10550 13761 7224 13760 13759 13758 
1701,13758 13760 13753 6176 16099 13757 13759 5625 13761 7605 
1703,13755 13757 13756 13758 13759 13760 13753 13754 13761 13751 
1712,4460 8756 13133 12345 10857 17432 20362 8926 13006 8956 
1713,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1729,13758 13759 13760 18836 13755 13757 13756 2002 19631 14239 
1730,15620 16623 7890 16079 1441 12304 18425 17741 16000 2217 
1731,13759 13757 13758 13751 13750 13752 13760 13756 13761 13749 
1734,13758 13757 13760 13759 19217 18919 2037 13756 10624 18774 
1740,9958 11479 17063 20019 1048 20169 12960 4469 7475 19448 
1742,6103 2873 16741 11001 17584 3766 17649 5206 2777 1394 
1747,13760 13758 13756 13755 13759 13757 13754 13752 13751 13761 
1755,19838 13957 4013 10953 7941 14944 13760 14247 3433 13759 
1766,13757 13758 13756 13759 13755 13749 13750 13751 13754 13753 
1807,18836 2002 19631 14239 15782 6600 2812 1605 1677 9422 
1814,13758 18200 6873 3997 7704 12784 18806 19146 10140 9574 
1820,13759 13760 13761 13755 13754 13752 13762 13758 13753 13756 
1852,13758 13760 13759 13757 13756 13761 13753 13754 13755 13752 
1854,19217 18919 15570 2037 10624 1719 18774 15748 9291 17926 
1871,13757 13756 13758 13752 13754 13759 13755 13753 13751 13749 
1880,19217 15570 18919 2037 10624 1719 15748 2078 20425 17926 
1881,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1883,222 7463 9307 316 19071 13759 8452 4136 7785 2349 
1885,13757 13755 13756 13759 13758 13751 13760 13752 13750 13753 
1898,13758 13757 13759 13756 13755 13760 13754 15429 13750 13753 
1904,13760 13759 13756 13758 13755 13757 16632 13761 13752 10040 
1907,13755 13756 13757 13754 13760 13758 13759 13752 16494 222 
1912,19217 18919 2037 15570 10624 18774 1719 15748 8953 19699 
1916,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1927,17997 12299 14620 8798 2750 13511 15599 20592 5479 1895 
1953,13757 13758 13759 13760 13756 13755 13754 13761 13749 13753 
1958,13753 13759 13758 13756 13760 13757 13751 13752 13761 13750 
1959,13759 13757 13758 13760 13756 13761 13755 13752 13750 13751 
1963,13213 16801 9171 12403 13756 17671 6887 17997 17352 14620 
1967,13759 13758 13760 13757 13761 13756 13751 13752 13755 13750 
1978,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
1979,17253 18498 3388 10550 18642 6544 18282 12016 17451 8738 
1986,13758 13760 13759 13756 13761 13753 13755 13757 13754 13751 
2005,19838 13957 19217 13750 18919 2037 15570 14944 14247 10953 
2014,19217 18919 2037 15570 10624 18774 1719 15748 9291 8953 
2015,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2022,13755 13756 13757 13758 13759 14437 16475 5089 3788 18401 
2042,19217 18919 15570 2037 10624 18774 15748 9291 17926 8953 
2061,1851 20184 20470 7781 1565 18256 12120 975 4961 20323 
2068,13758 13757 13759 13756 13760 13755 13761 13753 13754 13750 
2070,13759 17253 18498 55 13758 13757 13756 13755 13760 13761 
2080,13760 13756 13753 13755 13757 13751 13758 13759 13750 13752 
2125,13756 13755 13757 13957 13754 19838 13760 13759 13758 4013 
2134,19217 18919 2037 15570 13757 13758 10624 18774 1719 13760 
2142,13752 13751 13761 13753 13755 13758 13760 13759 13754 13757 
2162,13592 20514 7371 19782 3173 8828 17909 4071 13760 15406 
2164,16817 2452 15995 470 18327 1367 11501 17196 18557 8887 
2171,17253 18498 55 3388 7224 10550 18642 6544 13759 13757 
2174,19217 18919 2037 15570 10624 18774 1719 15748 17926 9291 
2180,10387 7457 2855 1610 9730 16089 792 3092 1061 17961 
2185,13750 13758 13751 13753 13756 13757 13759 13749 13752 13760 
2213,13757 13758 13756 13755 13760 13759 13750 13754 13752 13749 
2227,13757 13756 13758 13759 13755 13753 13750 13751 13760 13752 
2229,19217 18919 2037 15570 13756 13755 13757 10624 18774 13758 
2240,13758 13759 13757 13760 13756 13761 13754 13753 13755 13749 
2246,13758 19129 10913 13757 9724 13760 20016 1102 13759 15247 
2251,13759 13755 13760 13754 13752 13761 13753 13762 13758 13757 
2261,13755 13757 13756 13759 13758 13760 13752 13751 13753 13750 
2275,13757 13758 13756 13759 13752 13749 13755 13750 13760 13751 
2277,15269 19871 28 2144 13792 2993 16254 10128 17494 5300 
2278,9457 15666 1806 2006 15451 5761 6682 9701 19305 10999 
2280,18836 2002 19631 14239 15782 6600 2812 13759 9422 1605 
2292,13757 13754 13758 13753 13759 13751 13755 13756 13760 13750 
2306,19217 18919 2037 15570 10624 18774 1719 15748 17926 9291 
2307,13757 13758 13756 13759 13755 13750 13751 13752 13754 13749 
2312,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2322,19588 4150 8139 10257 6456 9062 6182 8406 13761 13762 
2342,13760 13759 13757 13756 13753 13758 13755 13752 13751 13761 
2358,3022 19871 15269 13792 7963 2993 28 10128 16254 15379 
2363,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2364,10857 13133 12345 20362 13006 8956 8756 8926 15314 16065 
2371,13758 13755 13756 13760 13761 13757 13759 13753 13752 13754 
2374,3623 18310 6821 1526 6272 2058 12772 4607 5133 4939 
2375,13213 16801 9171 12403 17671 6887 5920 17352 4460 19217 
2389,13756 13755 13757 13758 13754 13750 13759 13753 13751 13760 
2416,13757 13756 15041 19144 2289 16166 2387 18951 3798 5708 
2420,13757 13758 13755 13756 13752 13759 13753 13754 13751 13760 
2431,19217 18919 15570 2037 10624 18774 1719 15748 9291 17926 
2433,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2444,19217 18919 2037 15570 10624 18774 1719 15748 17926 9291 
2473,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2484,15710 13959 1393 17786 10169 7970 16406 12707 15229 3762 
2515,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2517,2049 5793 5212 3799 10346 6655 16303 13342 18727 19038 
2519,19217 18919 15570 2037 10624 13757 18774 1719 15748 13758 
2524,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2527,13759 13756 13760 13757 13751 13758 13753 13750 13755 13752 
2545,19838 13957 3433 4013 10953 7941 14944 14247 14849 15400 
2546,13756 13755 13753 13757 13754 13759 19217 13758 13751 18919 
2547,13759 13758 18836 13757 2002 19631 15782 14239 13760 13756 
2559,13757 13759 13758 13751 13750 13760 13756 13761 13749 13752 
2561,13750 13757 13756 13759 13755 13753 13754 13758 13749 13752 
2580,13756 13757 13759 13758 13760 13755 13751 13750 13752 13753 
2589,13759 13758 13760 13757 13756 13755 13761 13752 13754 17253 
2593,19217 18919 15570 2037 10624 18774 15748 17926 8953 19699 
2598,7371 13592 19782 20514 3173 17909 4071 15406 6317 12379 
2605,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2622,13755 13756 13758 13757 13760 13759 13749 13750 13753 13761 
2624,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2634,13759 13758 13757 13750 13756 13749 13760 13755 13752 13751 
2664,13757 13756 13755 13758 13751 13753 13759 13749 13750 13754 
2665,19217 13756 18919 15570 2037 13755 13754 10624 13752 18774 
2666,16905 15873 4850 6426 8540 13767 13766 13755 13765 13759 
2680,17103 17111 1755 17348 19475 9543 17647 18112 12111 11595 
2696,625 13980 9712 9624 8728 14062 1382 15417 4946 5453 
2697,13760 13758 13759 13753 13755 13756 13752 13754 13757 13761 
2713,13758 13760 13759 13757 13756 13754 13755 13753 13752 13761 
2717,13759 13758 13760 13761 13757 15282 19533 5474 4456 19700 
2727,18836 2002 19631 14239 1677 1591 9422 1605 1391 20051 
2730,13757 13758 13759 13756 13749 13755 13750 13752 13760 13751 
2732,4657 8982 3730 14453 18349 17515 11498 17420 14233 20571 
2734,17253 18498 55 18836 2002 7224 19631 3388 14239 15782 
2742,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2769,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2777,13759 13758 13760 13757 13755 13754 13751 13756 13761 13752 
2793,13757 13756 13759 13758 13760 13755 13751 13753 13752 3491 
2807,13756 13755 13757 13753 13754 13758 13759 13760 13752 13751 
2817,13751 13760 13759 13758 13757 13755 13756 13749 13754 13750 
2829,19939 3281 14934 76 2899 8028 13757 13756 13755 16474 
2833,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2837,10857 12345 20362 8756 13006 8926 16065 2979 3333 19077 
2856,12362 15550 17520 3585 369 2692 13756 13757 12971 16740 
2868,13760 13750 13758 13759 18836 13757 14220 2002 2450 13756 
2873,2088 4657 8982 3730 14453 18349 17515 11498 12115 11217 
2898,13757 13756 13758 13759 13755 13754 13753 13760 13752 13751 
2909,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2917,19217 18919 2037 15570 10624 18774 1719 15748 17926 8953 
2922,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
2934,13757 13756 13759 13758 7814 15109 13753 6405 13824 12940 
2939,15051 1138 18820 225 1384 2357 19471 16580 1497 9598 
2957,1822 11210 16917 14441 4722 13759 14436 13760 12185 2535 
2965,5300 16632 10040 11900 17813 1442 9323 5489 2698 11357 
2973,13756 13757 13755 19217 13758 13759 18919 2037 15570 13760 
2988,20514 7371 19782 3173 17909 4071 16320 15406 17423 17467 
3025,13759 13758 13760 13757 13756 13752 13761 13755 13753 13751 
3043,18278 5881 13587 14968 3368 6681 20177 10626 8320 5364 
3045,10630 20328 17277 5237 8101 7214 20559 5562 17465 8877 
3049,13758 13759 13756 11594 17864 13760 6504 1269 10515 13318 
3051,13016 17915 17370 17652 20489 8524 14531 13405 846 1521 
3086,19217 18919 2037 15570 10624 18774 1719 15748 17926 8953 
3092,13757 13756 13758 13759 13760 13755 13750 13752 13754 13749 
3103,13757 13755 13756 13754 13759 13752 13751 19939 13758 20268 
3105,13757 13756 13755 13758 19217 18919 2037 15570 13751 13750 
3131,13758 13759 13757 13750 13760 13752 13756 13751 13753 13755 
3146,19217 18919 15570 2037 10624 18774 1719 15748 9291 17926 
3183,13755 13756 13757 13754 13758 13759 13750 13751 13753 13752 
3192,13757 13758 13760 13756 13759 13752 13754 13764 7282 4951 
3196,13759 13750 13758 13756 13760 13757 13755 13752 13754 13753 
3200,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3201,19217 18919 15570 2037 10624 18774 15748 17926 8953 19699 
3232,19217 2037 18919 18774 10624 1719 15748 9291 13757 8953 
3244,13758 13757 13760 13759 13750 13756 13749 13755 13751 13752 
3245,13759 13751 13755 13757 13758 13750 13760 13748 13756 13749 
3246,13757 13756 13755 16494 13758 222 4566 9307 13759 13753 
3248,13755 13749 13750 13753 13758 13757 13754 13756 13748 13751 
3263,13755 13756 13757 13760 13759 13758 13754 5300 13750 19217 
3274,218 6673 19609 4459 10960 14606 19044 11048 1176 16237 
3278,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3287,19053 10580 11688 18423 762 18011 12835 16827 2435 10584 
3290,13755 13758 13756 13754 13757 13753 13759 13760 13752 13761 
3292,19217 13760 18919 2037 15570 10624 18774 1719 15748 9291 
3320,13760 13759 13758 13751 13750 13757 13753 13756 13761 13752 
3326,16817 2452 15995 18327 470 11501 17196 18557 5904 8887 
3329,13760 13761 13759 13758 13752 13757 13756 13755 13751 13762 
3334,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3338,13759 13752 13760 13753 13761 13762 13751 13758 13754 13757 
3353,4281 16477 6569 9083 18316 7469 1933 16128 18352 7430 
3354,13758 13757 13760 13759 13761 13756 13751 13755 13754 13752 
3357,13758 13759 13757 13760 13756 13755 13751 13750 13752 13753 
3386,13759 13758 13760 13757 13761 13753 13752 13751 13754 13755 
3394,13758 13757 13756 13759 13750 13755 13749 13761 13751 13752 
3409,13760 13759 13757 13758 13756 13761 13755 13754 15837 13750 
3415,19217 18919 15570 2037 10624 18774 15748 9291 17926 8953 
3477,13758 13751 13752 13760 13757 13759 13753 13761 13762 13750 
3482,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3488,19217 18919 15570 2037 13757 13754 13756 10624 18774 13758 
3497,13758 13757 13756 13755 13760 13759 13753 13754 13761 13750 
3511,13760 13761 13762 13758 13755 13763 13759 13754 13752 13753 
3523,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3531,13759 20153 13758 13757 13761 13751 13760 13753 13750 13754 
3532,19217 18919 2037 15570 10624 18774 1719 15748 9291 17926 
3535,19217 18919 15570 2037 10624 18774 1719 15748 17926 9291 
3547,13759 13760 13758 13757 13751 13756 13755 13750 13761 13754 
3561,13758 13750 13751 13759 13755 13749 13756 13752 13757 13754 
3567,13759 13758 13760 13750 13757 13751 13755 13756 13752 20268 
3571,19217 18919 2037 15570 4460 10624 18774 8756 13133 12345 
3578,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3589,13760 13758 13759 13757 13756 13755 13754 13753 13761 13752 
3596,17520 12362 2692 369 15550 3585 12971 17669 6659 11127 
3634,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3645,13758 13759 13757 13755 13756 13752 13751 13760 13754 13750 
3650,13758 13757 13756 13754 5142 2553 18000 1412 7293 9184 
3678,13760 13758 13757 13759 13750 13756 18836 2002 19631 13754 
3696,13759 13756 13758 13757 13755 13754 13760 13753 13752 13751 
3704,16320 12303 1870 1883 3173 20514 19782 7371 10184 8828 
3711,13758 13759 13757 13753 13756 13752 13755 13754 13760 13750 
3712,19053 10580 18423 18011 12835 16827 762 14210 12395 9779 
3720,13756 13760 13755 13757 13758 13754 13759 13749 13750 13752 
3728,13759 13758 13757 13760 13753 13755 13756 13752 13751 13754 
3746,13757 13756 13755 13758 13760 13759 13752 13750 13751 13761 
3747,13755 13758 13757 13756 13754 13752 13759 13753 13760 13762 
3759,13757 13756 13759 13758 13755 13750 13751 13752 13749 13760 
3780,2088 4657 8982 3730 14453 18349 11498 17420 14233 12115 
3784,15837 9700 12762 3453 2132 14038 2088 4657 2858 1209 
3798,13756 13758 13757 13755 13759 13761 13750 13754 13751 13748 
3805,13759 13760 13756 13758 13755 13761 13754 13752 13751 13757 
3807,13760 13758 13759 13757 13751 13750 13761 13753 13749 13756 
3808,19206 3655 1370 914 8639 4706 9784 1192 19634 8533 
3816,13959 1393 1195 17786 10169 7970 15229 16406 12707 18241 
3822,13756 13757 13759 13758 13754 13755 13753 13760 13751 13752 
3827,13759 13758 13756 13757 13749 13750 13760 13755 13751 13754 
3851,13756 13755 13757 13754 13758 13759 13753 13752 13750 16817 
3863,13759 13758 13756 13757 13755 13760 13754 13753 13750 13761 
3872,13759 13756 13755 13758 13754 13757 13760 13753 13752 13751 
3875,14859 2078 702 14688 15926 13757 13759 20425 13758 3177 
3888,13756 13755 16817 2452 15995 470 11501 18327 1367 13757 
3893,9121 1498 19485 9577 4760 11331 4098 1310 17799 16551 
3898,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3910,13758 13755 13759 13760 13756 13757 13754 13752 13761 13753 
3916,13757 13759 13756 13758 13755 13754 2868 12646 12126 13750 
3918,19053 11688 10580 16827 2289 19144 15041 18951 18423 16166 
3933,18919 2037 15570 10624 18774 1719 15748 9291 17926 8953 
3940,15109 13824 7814 9163 11971 13759 15594 13597 13760 394 
3944,13760 11479 9958 17063 13759 12960 13758 4469 16909 443 
3946,7890 15620 16623 16079 1441 18425 12304 16000 17741 2217 
3954,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3959,18836 13756 2002 19631 14239 15782 6600 2812 13759 16559 
3968,19217 18919 15570 2037 10624 1719 18774 15748 9291 17926 
3969,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
3971,13758 13759 13753 13754 13757 13752 13761 13756 13755 13751 
3984,13756 13757 13759 13758 13749 13755 13750 13752 13751 13748 
4000,13757 13758 13756 13755 13750 13754 13751 13752 13749 13748 
4008,13759 13760 13758 13756 13755 13757 13751 13754 13753 13750 
4013,3623 18310 13993 13759 1526 2530 6272 12772 13758 4607 
4023,19939 20268 3281 2899 76 16474 17203 3378 15862 9406 
4036,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
4058,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
4082,13757 13758 13756 20514 13592 3173 7371 8828 19782 17909 
4091,19838 13957 4013 14944 3433 7941 14247 10953 15400 14849 
4112,1822 11210 1264 9528 16883 18120 18676 14441 6759 8831 
4119,8956 10848 5606 15578 10496 17239 2674 13980 18266 2272 
4124,13759 13754 13758 13756 13755 13757 13760 13753 13750 13752 
4142,13758 13759 13757 13756 13760 2158 2740 4172 10443 1650 
4151,16817 2452 15995 470 1367 11501 17196 18557 8887 5904 
4154,17253 18498 55 13752 13758 13757 13759 3388 13755 13754 
4165,13759 13760 13757 13758 13756 13761 13755 13749 13750 13754 
4174,13759 13757 13758 13750 13756 13760 13749 13755 13754 13751 
4182,13760 13759 13752 13758 13761 5300 16632 11900 10040 1442 
4186,13759 13760 13757 13758 13756 13755 13761 13750 13754 16817 
4188,13761 13760 13755 13758 13756 13759 13757 13762 13752 13754 
4189,13758 13759 13756 13757 13760 13755 13754 13751 13750 13753 
4193,13756 13757 13753 13754 13755 13750 13751 16338 19809 7368 
4195,13760 13759 13758 13757 13761 13753 13756 13750 10356 19359 
4216,13757 13756 13759 13758 13753 13755 13752 13751 13761 13760 
4226,13756 13757 13755 13750 13754 13751 13758 13753 13752 13749 
4231,13759 13760 13753 13752 13758 13761 13754 20268 3281 19939 
